_id,ปี พ.ศ.,เดือน,ประเภทรถ,ยี่ห้อ,รุ่น,จำนวน
1353,2567,กุมภาพันธ์,รถบดถนน,DYNAPAC,CP201W,1
1354,2567,กุมภาพันธ์,รถบดถนน,DYNAPACK,CS12,1
1355,2567,กุมภาพันธ์,รถบดถนน,FURUKAWA,P20WA,1
1356,2567,กุมภาพันธ์,รถบดถนน,HAMM,3625HT,1
1357,2567,กุมภาพันธ์,รถบดถนน,JCB,116D,1
1358,2567,กุมภาพันธ์,รถบดถนน,KING TONI,FHR-1200,1
1359,2567,กุมภาพันธ์,รถบดถนน,LIUGONG,CLG6612E,1
1360,2567,กุมภาพันธ์,รถบดถนน,LIUGONG,CLG6620E,1
1361,2567,กุมภาพันธ์,รถบดถนน,SAKAI,SV521D,2
1362,2567,กุมภาพันธ์,รถบดถนน,SAKAI,T2,3
1363,2567,กุมภาพันธ์,รถบดถนน,SAKAI,TS-150,1
1364,2567,กุมภาพันธ์,รถบดถนน,SAKAI,TS200,1
1365,2567,กุมภาพันธ์,รถบดถนน,SAKAI,TW502-1,1
1366,2567,กุมภาพันธ์,รถบดถนน,SANY,SSR120C-10,2
1367,2567,กุมภาพันธ์,รถบดถนน,XCMG,XS123H,1
1368,2567,กุมภาพันธ์,รถบดถนน,XCMG,XS123PD,1
1369,2567,กุมภาพันธ์,รถใช้ในงานเกษตรกรรม,THAILAND,,1
1370,2567,กุมภาพันธ์,รถพ่วง,ไม่ระบุ,AIRSTREAM,2
1371,2567,กุมภาพันธ์,รถพ่วง,ไม่ระบุ,BEAT BOAT V 10-14 FT,1
1372,2567,กุมภาพันธ์,รถพ่วง,ไม่ระบุ,BEAT DIRT BIKE SR,1
1373,2567,กุมภาพันธ์,รถพ่วง,ไม่ระบุ,BEAT FARM 10X5 FT,1
1374,2567,กุมภาพันธ์,รถพ่วง,ไม่ระบุ,BEAT FARM 6X4 FT,2
1375,2567,กุมภาพันธ์,รถพ่วง,ไม่ระบุ,BEAT FARM 8X5 FT,1
1376,2567,กุมภาพันธ์,รถพ่วง,ไม่ระบุ,BEAT SINGLE ATV JR,1
1377,2567,กุมภาพันธ์,รถพ่วง,ไม่ระบุ,BEAT TRANSPORTER,1
1378,2567,กุมภาพันธ์,รถพ่วง,ไม่ระบุ,BEAT TRANSPORTER II,1
1379,2567,กุมภาพันธ์,รถพ่วง,ไม่ระบุ,BOAT TRAILER,3
1380,2567,กุมภาพันธ์,รถพ่วง,ไม่ระบุ,BOX VAN TRAILER,3
1381,2567,กุมภาพันธ์,รถพ่วง,ไม่ระบุ,CAMPER,1
1382,2567,กุมภาพันธ์,รถพ่วง,ไม่ระบุ,CARAVAN,5
1383,2567,กุมภาพันธ์,รถพ่วง,ไม่ระบุ,MCK-MFT1,2
1384,2567,กุมภาพันธ์,รถพ่วง,ไม่ระบุ,MOTERBIKE TRAILER,4
1385,2567,กุมภาพันธ์,รถพ่วง,ไม่ระบุ,UTILITY TRAILER,34
1386,2567,กุมภาพันธ์,รถพ่วง,ไม่ระบุ,,1
1387,2567,กุมภาพันธ์,รถจักรยานยนต์สาธารณะ,HONDA,CLICK125,9
1388,2567,กุมภาพันธ์,รถจักรยานยนต์สาธารณะ,HONDA,GIORNO +,9
1389,2567,กุมภาพันธ์,รถจักรยานยนต์สาธารณะ,HONDA,LEAD125,1
1390,2567,กุมภาพันธ์,รถจักรยานยนต์สาธารณะ,HONDA,SCOOPY,1
1391,2567,กุมภาพันธ์,รถจักรยานยนต์สาธารณะ,HONDA,WAVE110I,19
1392,2567,กุมภาพันธ์,รถจักรยานยนต์สาธารณะ,HONDA,WAVE125I,46
1393,2567,กุมภาพันธ์,รถจักรยานยนต์สาธารณะ,YAMAHA,FINN,7
1394,2567,กุมภาพันธ์,รถจักรยานยนต์สาธารณะ,YAMAHA,GRAND FILANO,1
